id_cliente,nombre,sexo,fecha_nacimiento,distrito,fecha_alta,segmento_programa
2199,Brígida Del Borrell,F,2004-08-22,Pueblo Libre,2023-07-03,Bronce
2200,Nazaret Mateo Recio Ponce,M,2008-01-25,Surco,2023-08-23,Bronce
2201,Ximena Prats Nicolau,F,1998-10-15,Lince,2023-05-05,Oro
2202,Alonso Salazar-Lobato,M,1978-05-10,San Miguel,2024-10-25,Bronce
2203,Toribio Daza Amat,M,1969-02-03,San Isidro,2023-06-10,Bronce
2204,Maxi Rómulo Mendizábal Casals,M,1980-01-22,San Miguel,2025-09-05,Bronce
2205,Anselma Fernández-Baena,F,1971-11-08,Pueblo Libre,2021-01-01,Bronce
2206,Lourdes Cecilia Tamarit Valverde,F,1985-03-27,Chorrillos,2023-04-22,Platino
2207,Benito Escolano Alfonso,M,1980-10-02,Chorrillos,2025-03-13,Bronce
2208,Roberta Fuster Higueras,F,1993-12-05,Surco,2024-09-01,Bronce
2209,Iván Aristides Montes Querol,M,1987-08-29,San Borja,2021-03-21,Bronce
2210,Amalia Leandra Alvarado Nieto,F,1973-12-16,Pueblo Libre,2024-10-11,Plata
2211,Carolina Ribera,F,1982-04-09,Pueblo Libre,2025-07-19,Plata
2212,Teodora Álvarez Molins,F,1981-11-02,Lince,2024-07-16,Bronce
2213,Eduardo Bou,M,2005-01-27,San Juan De Lurigancho,2022-02-04,Bronce
2214,Ariel Diéguez Machado,F,1995-12-29,Pueblo Libre,2022-12-02,Oro
2215,Casandra Jaume Borrás,F,2008-05-24,Jesús María,2023-09-07,Bronce
2216,Fabio Ramón Dominguez,M,1989-09-27,Miraflores,2021-07-24,Plata
2217,María Luisa Morell Escudero,F,1981-07-17,Pueblo Libre,2021-01-16,Bronce
2218,Pepe Barragán Martí,M,1959-11-08,Villa El Salvador,2025-01-01,Bronce
2219,Ariel Montero,F,1984-11-06,San Isidro,2024-07-08,Plata
2220,Hilario Morante Jordá,M,1969-09-21,Callao,2023-09-26,Oro
2221,Sarita Carrillo,F,1974-08-09,Jesús María,2021-08-25,Plata
2222,Cintia Heras Guzmán,F,1964-02-18,San Borja,2021-08-10,Bronce
2223,José Manuel Del Cardona,M,1960-11-27,Miraflores,2025-01-04,Plata
2224,Américo Monreal Sobrino,M,1967-07-30,Pueblo Libre,2021-04-16,Plata
2225,Herminio Bastida-Tomé,M,1978-11-19,Ate,2025-09-28,Plata
2226,Herminio Guillen Alfonso,M,1974-12-16,La Molina,2024-01-16,Plata
2227,Leonel Cadenas Hoz,M,1980-09-12,Desconocido,2021-10-07,Bronce
2228,Modesta Casas-Mayo,F,1957-01-11,Chorrillos,2025-02-10,Plata
2229,Herminio Jacinto Blanes Vall,M,1991-12-19,Magdalena,2023-01-13,Plata
2230,Rosendo Cisneros Perea,M,2003-01-03,La Molina,2022-06-02,Bronce
2231,Carla Higueras-Roda,F,1956-01-24,Barranco,2025-07-31,Plata
2232,Jaime Arnaiz-Abella,M,1994-07-01,La Molina,2023-12-15,Bronce
2233,Saturnina Del Diego,F,1978-02-13,Barranco,2021-09-01,Bronce
2234,América Toledo Llano,F,1997-08-08,San Juan De Lurigancho,2023-04-13,Platino
2235,Dionisia Sofía Pinto Ortega,F,1976-05-16,Barranco,2023-12-29,Bronce
2236,Marisol Vicens Lucena,F,1990-02-05,Callao,2024-04-06,Bronce
2237,Candelaria Becerra Mas,F,1961-06-25,Desconocido,2022-08-22,Plata
2238,Hector Casado Chaves,M,1978-10-11,Jesús María,2023-03-06,Platino
2239,Enrique Rosales-Galvez,M,1968-02-21,San Miguel,2021-04-26,Platino
2240,José Antonio Salvador Monreal Noriega,M,2007-04-10,San Borja,2021-08-16,Plata
2241,Primitiva Santamaría Llano,F,1982-09-07,Villa María Del Triunfo,2025-10-01,Bronce
2242,Natanael Montoya Noguera,M,1996-01-30,San Miguel,2024-01-05,Oro
2243,Jimena Moya Alcázar,F,1965-03-25,San Miguel,2025-05-01,Plata
2244,Mireia Abril Tamayo,F,1977-07-06,Lince,2021-01-05,Bronce
2245,Xiomara Agustí Durán,F,1980-10-14,Villa María Del Triunfo,2023-12-06,Oro
2246,Manu Torrijos,F,1994-09-14,San Isidro,2023-12-12,Bronce
2247,Julio César Bertrán,M,1981-06-21,Lince,2025-08-20,Bronce
2248,Lupita Anguita Salgado,F,1982-07-19,San Isidro,2021-09-03,Oro
2249,Feliciana Peñalver Palma,F,1976-01-31,Chorrillos,2021-10-24,Plata
2250,Chus Aguirre,M,1985-12-03,La Molina,2023-09-25,Bronce
2251,Jerónimo Pellicer Ferrando,M,1967-11-22,Santiago De Surco,2024-11-04,Bronce
2252,Adelia De Aller,F,1963-03-16,San Miguel,2023-03-21,Plata
2253,Nieves Pallarès Feliu,F,1971-10-29,Pueblo Libre,2023-04-23,Bronce
2254,Sabina Mateo Giner,F,1956-06-12,Miraflores,2024-05-04,Bronce
2255,Leire Parejo Arco,F,1986-05-14,Ate,2024-02-11,Plata
2256,Leire Gallart Aguilar,F,1974-04-27,Barranco,2023-02-13,Oro
2257,Samanta Prieto Cantero,F,1964-10-29,Desconocido,2021-12-30,Plata
2258,Lucas Vall Uribe,M,1971-10-31,Miraflores,2024-05-22,Oro
2259,Leoncio Ferrer Echevarría,M,1980-07-25,Lince,2021-05-26,Oro
2260,Macario Castellanos Bas,M,2008-05-24,San Miguel,2025-03-09,Plata
2261,Dora Goñi Zabala,F,2004-05-06,Santiago De Surco,2025-01-08,Bronce
2262,Celia Alvarado Iriarte,F,1995-07-29,San Isidro,2021-01-09,Oro
2263,Verónica Santiago-Abril,F,1963-08-08,Comas,2021-06-07,Bronce
2264,Miguel Ángel Azorin,M,1973-08-09,San Isidro,2023-06-05,Bronce
2265,Iris Ramírez Lledó,F,1967-11-19,San Borja,2021-02-05,Bronce
2266,Nieves Villegas Soler,F,1981-09-17,Barranco,2023-02-03,Oro
2267,Fidela De Gomez,F,1963-11-12,Chorrillos,2021-02-09,Bronce
2268,Eligia Rivera Sanchez,F,1974-12-25,Villa El Salvador,2023-08-26,Bronce
2269,Abilio Pou Ferreras,M,1959-02-09,Barranco,2023-09-18,Plata
2270,Anita Amaya Gonzalez,F,2000-12-17,Comas,2023-08-27,Oro
2271,Anselmo Iborra,M,1973-07-17,Desconocido,2021-12-31,Plata
2272,Celestino Mur Mercader,M,1999-10-21,Villa El Salvador,2025-08-04,Bronce
2273,Matías Caballero Anaya,M,1992-07-29,Villa El Salvador,2023-05-09,Bronce
2274,Iris De Múñiz,F,1995-03-27,Miraflores,2021-02-27,Plata
2275,Delia Campos Sáenz,F,1968-10-28,Comas,2023-02-12,Bronce
2276,Evita Ballester Múgica,F,1972-05-22,Ate,2025-08-24,Plata
2277,Rosalina Guzmán-Beltran,F,1966-03-28,Desconocido,2022-04-10,Bronce
2278,María Teresa Isabel Bustos Salom,F,1983-10-19,San Miguel,2022-07-08,Oro
2279,Beatriz Anselma Barrera Aragonés,F,1963-06-11,Surco,2021-09-11,Plata
2280,Faustino Bas,M,1976-01-04,Villa El Salvador,2025-08-04,Bronce
2281,Américo Salamanca Ballesteros,M,2008-05-20,Chorrillos,2021-03-16,Oro
2282,Marcos Rosales Bastida,M,1977-01-29,Pueblo Libre,2022-10-12,Bronce
2283,Nilo Barba Azorin,M,1976-07-19,San Miguel,2024-04-03,Bronce
2284,Teodoro Pizarro Querol,M,1970-01-20,Magdalena,2024-05-08,Oro
2285,Martin Reig Guijarro,M,2004-05-30,Comas,2022-05-14,Bronce
2286,Rufino Narciso Alarcón Santana,M,1959-04-29,Villa María Del Triunfo,2021-05-04,Bronce
2287,Jordana Roman,F,1986-05-04,San Borja,2023-01-12,Bronce
2288,Martín Aureliano Nicolás Amo,M,1994-01-30,Jesús María,2025-05-16,Bronce
2289,Juan Del Fernández,M,1983-08-10,Villa El Salvador,2024-02-29,Bronce
2290,Aurelio Alberola Bauzà,M,1970-07-01,Los Olivos,2025-08-18,Plata
2291,Rosa Sol Ferrer Cases,F,2000-04-15,Santiago De Surco,2025-09-20,Plata
2292,Eduardo Padilla-Robledo,M,2007-12-12,Barranco,2024-05-25,Bronce
2293,Primitivo Del Estevez,M,1986-09-08,Pueblo Libre,2023-05-16,Bronce
2294,Bernardita Arregui Barrena,F,1970-11-27,Miraflores,2021-03-07,Platino
2295,Fabricio Ruano Vilalta,M,1962-08-15,San Borja,2024-10-13,Platino
2296,Fabricio Coello Colom,M,2001-11-05,San Isidro,2025-07-18,Plata
2297,Fabián Del Manuel,M,1956-10-03,La Molina,2025-08-07,Oro
2298,Adalberto Villaverde Coca,M,1957-07-26,Desconocido,2021-02-08,Plata
2299,Diego Vendrell Ballester,M,1991-11-16,Surco,2022-04-16,Bronce
2300,Francisco Jose Ferrán,M,1999-06-17,Desconocido,2024-05-02,Bronce
2301,Micaela Fortuny Bayona,F,2002-03-24,San Juan De Lurigancho,2023-09-27,Bronce
2302,Cecilia Tamarit Solsona,F,2005-04-05,San Miguel,2022-05-05,Oro
2303,Nydia Eusebia Narváez Marí,F,1963-10-29,Miraflores,2023-11-16,Plata
2304,Fidel Cámara,M,1989-04-04,Los Olivos,2021-10-09,Plata
2305,Jenny Arnal Valcárcel,F,1991-08-25,San Miguel,2024-04-02,Bronce
2306,Édgar Acevedo Gisbert,M,1979-10-09,Jesús María,2023-05-28,Plata
2307,Joan Garcés Haro,M,1966-11-22,Desconocido,2024-09-20,Oro
2308,Paulina Del Peña,F,1965-03-12,Miraflores,2022-10-05,Oro
2309,Heraclio Espinosa Agudo,M,1963-09-16,Miraflores,2022-09-25,Bronce
2310,Adelardo Benavent Pallarès,M,1960-12-05,San Miguel,2023-01-06,Plata
2311,Manu Cardona Cisneros,F,1980-08-04,Barranco,2023-12-01,Bronce
2312,Isabela Ferreras Palomino,F,2005-03-12,San Juan De Lurigancho,2024-07-21,Plata
2313,Ale Flor Figuerola,F,1992-11-19,Desconocido,2022-02-15,Plata
2314,Carmelita Gilabert Juárez,F,1985-12-02,Magdalena,2022-09-14,Bronce
2315,Evelia Hoyos Escalona,F,1961-10-24,Barranco,2021-06-22,Oro
2316,Aitor Echeverría Juárez,M,1993-06-05,Villa María Del Triunfo,2022-08-13,Bronce
2317,Agustín Cervantes Pinilla,M,1974-08-21,Comas,2024-12-26,Oro
2318,Fortunato Gallo Mayol,M,1977-03-10,Chorrillos,2023-07-22,Bronce
2319,Dimas Del Perales,M,1966-03-03,San Juan De Lurigancho,2023-03-31,Plata
2320,Juan José Roura Bas,M,1969-10-03,Magdalena,2021-03-06,Oro
2321,Bienvenida Castrillo Falcó,F,1980-03-18,San Miguel,2025-04-13,Bronce
2322,Luisina Pineda Perelló,F,2000-04-19,Ate,2025-04-25,Plata
2323,María Belén Román Hidalgo,F,1974-07-15,San Borja,2021-06-15,Plata
2324,Rico Fajardo Mariscal,M,2005-10-28,Villa María Del Triunfo,2024-09-04,Bronce
2325,Eugenia Huertas Baeza,F,1967-07-08,Callao,2025-02-23,Plata
2326,Trini Cases Verdejo,F,1984-12-26,Chorrillos,2021-05-13,Plata
2327,Vicenta Laura Gallart Bertrán,F,1989-12-03,Jesús María,2025-04-20,Oro
2328,Ruperto De Diego,M,1986-11-15,Los Olivos,2025-10-01,Oro
2329,Gala Verdú-Perelló,F,1973-03-15,Desconocido,2025-02-09,Plata
2330,Juan Antonio Del Escamilla,M,1973-09-12,Santiago De Surco,2021-05-13,Plata
2331,Pelayo Pereira Zaragoza,M,2001-10-26,Santiago De Surco,2022-06-07,Oro
2332,Pepito Del Sáez,M,1999-10-16,Villa María Del Triunfo,2021-05-08,Plata
2333,Marisa Quero Arce,F,2001-09-17,Villa María Del Triunfo,2022-01-01,Bronce
2334,Constanza Franco Sans,F,1989-06-02,San Miguel,2021-10-15,Bronce
2335,Hector Gil Maza,M,1958-11-01,Miraflores,2025-08-08,Oro
2336,Victor Pi,M,1963-03-06,Pueblo Libre,2023-05-27,Plata
2337,Cayetano Tadeo Perelló Iñiguez,M,1989-05-12,Ate,2022-11-22,Plata
2338,Aristides Cañizares-Blasco,M,1968-09-22,Callao,2021-09-03,Bronce
2339,Iván Villena Ortiz,M,1999-04-09,San Miguel,2021-10-13,Platino
2340,Lupe Armengol Sola,M,1966-08-29,La Molina,2022-09-13,Bronce
2341,María Ángeles Navarrete-Rojas,F,1999-08-18,Jesús María,2022-03-28,Plata
2342,Joaquín Del Rebollo,M,2001-07-29,Ate,2024-04-26,Bronce
2343,Samu Valencia Molins,M,1957-04-01,La Molina,2024-03-22,Bronce
2344,Graciano Amat Escobar,M,2002-08-01,Chorrillos,2021-11-08,Oro
2345,Cruz Del Benitez,F,1991-07-12,Barranco,2021-10-27,Platino
2346,Xiomara Blanca Mariño,F,1983-06-28,Lince,2023-11-08,Bronce
2347,Loida Bermudez-Lloret,F,1978-10-05,Villa El Salvador,2025-07-27,Bronce
2348,Augusto Carrasco Bellido,M,2006-01-06,Callao,2023-05-07,Bronce
2349,Alma Fonseca Múgica,F,1965-07-27,Desconocido,2025-09-16,Bronce
2350,Nicolás Mur Ibáñez,M,1970-09-02,Villa El Salvador,2023-11-18,Bronce
2351,Petrona Llobet Farré,F,1985-10-15,Jesús María,2025-10-09,Oro
2352,Bernardita Tania Julián Aguirre,F,1987-01-07,Los Olivos,2021-05-27,Platino
2353,Elisabet Olivares Quintero,F,1986-05-08,Barranco,2023-12-02,Bronce
2354,Samanta Albero,F,1964-07-06,Magdalena,2022-05-22,Plata
2355,Montserrat De Puga,F,1994-10-23,Los Olivos,2024-05-25,Bronce
2356,Danilo Gallego Sánchez,M,1984-10-14,Lince,2023-01-19,Bronce
2357,Lorena Solís Serra,F,1982-10-07,Desconocido,2022-08-03,Bronce
2358,Ruy Boada Millán,M,2001-12-07,San Miguel,2022-01-06,Plata
2359,Inés Rios Gallego,F,1977-07-26,Pueblo Libre,2021-12-13,Bronce
2360,Jafet De Perera,M,1983-03-16,La Molina,2024-06-06,Bronce
2361,Luis Castellanos Mayoral,M,1968-05-04,Desconocido,2021-04-11,Bronce
2362,Josep Pacheco Nicolás,M,1968-10-17,Comas,2023-07-07,Bronce
2363,Hugo Roig Quintanilla,M,1987-05-17,Miraflores,2024-11-14,Bronce
2364,Eutimio Moreno-Alvarado,M,1955-10-04,Miraflores,2022-05-09,Oro
2365,Roberta Alejandra Chamorro Corral,F,1963-02-10,Barranco,2022-04-01,Plata
2366,Loreto Portillo Piquer,M,1974-06-28,Pueblo Libre,2021-02-26,Oro
2367,Gustavo Bartolomé Pomares,M,1959-09-28,Comas,2023-09-02,Bronce
2368,Juanita Camps Mulet,F,1999-06-20,Surco,2022-12-03,Bronce
2369,Jaime Miguel Mayo Buendía,M,1958-09-13,Desconocido,2025-01-01,Bronce
2370,Aránzazu Elías Antón,F,2007-06-18,Comas,2021-01-22,Bronce
2371,Laura Alba Estévez Flor,F,1998-05-08,Miraflores,2025-01-19,Plata
2372,Zaida Polo Luz,F,2003-03-07,Magdalena,2025-01-23,Bronce
2373,Cruz Manuel Zamora,F,1979-10-30,Desconocido,2023-04-28,Bronce
2374,Javi Barceló Pedrosa,M,1965-11-26,Barranco,2024-02-03,Plata
2375,Adelina Duarte-Morillo,F,1985-06-03,Miraflores,2023-05-16,Bronce
2376,Gustavo Crespo,M,1992-01-26,Desconocido,2023-07-10,Platino
2377,Berto Ripoll Tejera,M,1959-10-21,Magdalena,2025-02-01,Bronce
2378,Gema Fábregas Castillo,F,1957-03-14,San Borja,2021-06-26,Plata
2379,Fabián Rosell Taboada,M,1980-07-13,Pueblo Libre,2025-07-11,Bronce
2380,María Del Carmen Menéndez Franco,F,1977-09-03,San Isidro,2022-03-04,Platino
2381,Otilia Segarra-Llorens,F,1999-09-11,Pueblo Libre,2022-09-04,Bronce
2382,Adelaida Clavero Salinas,F,1990-11-08,San Miguel,2021-09-06,Plata
2383,Sara Pujol Huerta,F,2000-04-27,La Molina,2024-10-10,Bronce
2384,Fidel Tudela-Seguí,M,1958-08-19,Surco,2021-07-17,Plata
2385,Lucio De Bou,M,1957-12-31,San Miguel,2023-06-18,Bronce
2386,Mireia Sastre Oliver,F,1957-04-01,Chorrillos,2024-04-27,Bronce
2387,Gustavo Díez Ribes,M,1965-11-13,Los Olivos,2021-08-17,Oro
2388,Carmina Rosales Seco,F,1988-06-14,Ate,2025-11-14,Platino
2389,Zaida Español,F,2001-12-18,Jesús María,2023-11-20,Bronce
2390,Arcelia Georgina Arranz Heras,F,1967-08-26,Desconocido,2023-01-28,Oro
2391,Emigdio Manzanares Batlle,M,2005-03-02,Comas,2025-11-27,Bronce
2392,Wálter Uriarte Reina,M,1964-03-28,Villa El Salvador,2023-04-27,Oro
2393,Benjamín Peinado-Benito,M,1959-12-31,Barranco,2024-08-01,Plata
2394,José Antonio Moreno Redondo,M,1976-07-25,Surco,2025-02-18,Plata
2395,Caridad Del Galan,F,1968-03-15,Miraflores,2024-04-18,Oro
2396,Alfredo Sevilla-Amor,M,1977-04-15,Los Olivos,2024-06-22,Oro
2397,Miguel Serrano Piquer,M,1987-01-15,Pueblo Libre,2022-02-15,Bronce
2398,Ramón Pujol Ferreras,M,2000-08-12,Desconocido,2024-06-19,Oro
2399,Alma Alarcón,F,1968-10-14,Desconocido,2022-07-13,Bronce
2400,Aurora Cerezo Morillo,F,1963-09-08,Santiago De Surco,2023-02-11,Oro
2401,Jose Carlos Del Bayo,M,1984-06-22,Chorrillos,2023-10-13,Plata
2402,Leocadio Herrera Río,M,1957-04-29,Ate,2025-11-26,Bronce
2403,Jonatan Lorenzo Cuéllar,M,1996-08-22,Miraflores,2024-03-13,Plata
2404,Simón Alemán Cabrera,M,1976-01-07,Villa El Salvador,2021-01-09,Plata
2405,Emilia Casanova Portillo,F,1970-12-14,Magdalena,2024-02-03,Plata
2406,Angélica Alba Llano,F,1994-07-25,San Miguel,2022-12-23,Bronce
2407,Isidro Palma Enríquez,M,2002-08-21,Villa María Del Triunfo,2021-02-12,Bronce
2408,Pepe Aramburu Garzón,M,1963-12-04,Desconocido,2022-03-05,Oro
2409,Obdulia De Yáñez,F,2007-11-15,Desconocido,2024-04-09,Bronce
2410,Guiomar Mendez Saldaña,M,1970-05-02,Magdalena,2021-08-17,Bronce
2411,María Belén Acuña Atienza,F,2007-06-15,Surco,2025-07-20,Plata
2412,Rodolfo Franch,M,1982-08-11,Surco,2023-07-25,Bronce
2413,Glauco Gómez Folch,M,1991-07-13,San Juan De Lurigancho,2021-02-21,Plata
2414,Adán Robles Anaya,M,1998-03-25,Villa El Salvador,2022-02-08,Plata
2415,Evangelina Fernandez Barroso,F,2002-10-05,La Molina,2024-03-07,Plata
2416,Vera Bárcena Diez,F,1961-06-08,Desconocido,2025-02-19,Bronce
2417,Alfredo Ricart Vila,M,1989-03-02,Ate,2025-09-22,Bronce
2418,Saturnino Morillo Mora,M,1966-09-20,Callao,2024-10-25,Bronce
2419,Matías Falcó-Galan,M,1957-11-29,Desconocido,2021-01-19,Oro
2420,Hector Roman-Carrillo,M,1969-01-11,San Juan De Lurigancho,2022-11-03,Bronce
2421,Custodio Camacho Palacios,M,1963-10-20,San Borja,2024-04-21,Platino
2422,Chema Alcolea Quesada,M,1969-01-03,Los Olivos,2025-05-26,Plata
2423,Adora Porras Garcia,F,1981-04-03,Santiago De Surco,2024-05-31,Oro
2424,Damián De Lopez,M,1997-11-18,Surco,2021-05-31,Bronce
2425,Gerónimo Alfredo Bautista Gil,M,1979-01-23,Chorrillos,2023-10-25,Bronce
2426,Encarna Valero,F,1979-06-01,Ate,2021-06-11,Oro
2427,Pelayo Duarte Infante,M,2003-10-14,Los Olivos,2024-05-07,Bronce
2428,María Carmen Morata Pont,F,1966-01-07,Santiago De Surco,2023-01-05,Bronce
2429,Flavio Echevarría Monreal,M,1990-10-13,Magdalena,2021-05-10,Bronce
2430,Anabel Del Alemán,F,2008-04-20,Desconocido,2024-05-16,Platino
2431,Zaida Marisol Sanchez Piñeiro,F,1982-02-12,San Juan De Lurigancho,2024-05-14,Plata
2432,Micaela Guerrero-Vara,F,1967-07-03,Magdalena,2023-01-12,Plata
2433,Ofelia Adora Guerrero Almazán,F,2004-07-30,Jesús María,2024-09-10,Plata
2434,Reynaldo Vidal Casanova Mendizábal,M,1957-05-07,Chorrillos,2021-01-26,Bronce
2435,Paz Romero Hervia,F,1996-06-02,San Juan De Lurigancho,2024-02-27,Oro
2436,Aníbal Amor Cervantes Perera,M,1999-05-30,Barranco,2021-05-17,Bronce
2437,Eusebio De Cordero,M,1968-03-20,Barranco,2022-02-06,Oro
2438,Cristian Arellano,M,1994-09-11,Santiago De Surco,2025-07-08,Bronce
2439,Ámbar Salcedo Mulet,F,2004-12-12,Santiago De Surco,2021-09-30,Bronce
2440,Emilio Moll Ariño,M,1998-06-23,La Molina,2024-08-25,Plata
2441,Rosa María Ribera-Maldonado,F,1988-07-03,Los Olivos,2023-04-07,Bronce
2442,Crescencia Muñoz Noriega,F,1972-04-10,Comas,2021-01-25,Plata
2443,Clarisa Balaguer Hurtado,F,1978-12-07,Pueblo Libre,2025-08-21,Bronce
2444,María Fernanda Pizarro Vázquez,F,1964-03-22,La Molina,2022-01-10,Bronce
2445,Ciriaco Salamanca Aguado,M,2004-06-18,Desconocido,2021-02-04,Plata
2446,Trinidad Tur Becerra,M,1980-12-11,Pueblo Libre,2022-11-04,Plata
2447,Amancio Cid Fuente,M,1997-05-27,Comas,2021-05-17,Bronce
2448,Artemio Durán Fuente,M,1979-07-01,Barranco,2022-01-03,Plata
2449,José Luis Bermudez Rojas,M,2000-05-22,Jesús María,2022-05-28,Bronce
2450,Fabricio De Figueroa,M,2001-12-30,San Miguel,2021-07-02,Bronce
2451,Ibán Egea Ibarra,M,1970-01-13,Comas,2023-01-08,Bronce
2452,Eloísa Sanabria Fortuny,F,1971-06-29,Lince,2021-03-31,Platino
2453,Tere Teruel Bernal,F,1965-08-15,Callao,2022-03-21,Plata
2454,Heliodoro Pina Diez,M,1967-01-09,Callao,2024-02-08,Bronce
2455,Isabela Del Vazquez,F,1965-10-14,Villa El Salvador,2022-02-25,Plata
2456,Quirino Inocencio Costa Toledo,M,1999-01-27,Comas,2021-03-14,Oro
2457,Rico Pizarro Roma,M,2002-09-13,Comas,2023-03-26,Bronce
2458,Purificación Marín Corominas,F,2007-12-25,Miraflores,2023-11-20,Oro
2459,Prudencio Echevarría-Jimenez,M,1985-08-26,San Miguel,2022-05-07,Bronce
2460,Jesús Maza,M,1970-12-18,Comas,2022-09-14,Oro
2461,Elodia Del Terrón,F,2003-02-11,Pueblo Libre,2024-11-30,Plata
2462,Eva Cerezo Soria,F,1997-06-10,San Isidro,2024-02-27,Bronce
2463,Calixta Falcó Acosta,F,1968-06-18,Ate,2025-11-02,Bronce
2464,Tere Valle Perelló,F,1991-01-23,Barranco,2024-12-23,Platino
2465,Graciela Del Prat,F,1996-08-02,Santiago De Surco,2024-02-14,Oro
2466,Gregorio Tovar Mena,M,1996-11-23,Chorrillos,2022-12-20,Plata
2467,Andrés Felipe Hernando Arias Casanova,M,1967-05-22,San Isidro,2021-12-15,Bronce
2468,Lorenzo Cámara,M,1955-08-16,Villa El Salvador,2025-11-20,Bronce
2469,Rico Rubio Jara,M,1975-01-29,Desconocido,2022-08-03,Bronce
2470,Liliana Torres Pedrosa,F,1980-04-08,Chorrillos,2024-05-04,Bronce
2471,Máximo Pol Rodrigo,M,1987-10-05,Barranco,2021-05-10,Plata
2472,Daniela Tejedor Aramburu,F,2002-07-24,Barranco,2021-06-03,Oro
2473,Melania Anaya Coloma,F,2002-09-19,Miraflores,2025-07-16,Plata
2474,María Del Carmen Sarabia Colom,F,1970-08-21,Villa El Salvador,2024-08-30,Bronce
2475,Delia Cuéllar Alberola,F,1979-08-14,Los Olivos,2021-05-14,Plata
2476,Regina Bru Planas,F,1970-11-14,Magdalena,2022-02-18,Platino
2477,Patricio Bernat,M,1964-04-26,Santiago De Surco,2024-12-10,Plata
2478,Yéssica Fabregat-Rocha,F,1970-12-13,Surco,2023-12-20,Plata
2479,Severino Roldán Iriarte,M,1984-04-29,San Juan De Lurigancho,2025-03-12,Platino
2480,Leyre Piñeiro Mena,F,1984-07-27,Santiago De Surco,2023-07-07,Oro
2481,Renato Borrell,M,1961-06-15,Barranco,2023-09-27,Bronce
2482,Mercedes Ocaña Clavero,F,1990-01-17,Ate,2023-03-12,Bronce
2483,Pilar Gallego Puig,F,1979-05-06,Barranco,2023-04-30,Platino
2484,Abraham Diéguez Téllez,M,1957-11-21,Villa El Salvador,2022-03-02,Plata
2485,Atilio Becerra Rios,M,1987-06-24,Los Olivos,2021-05-17,Bronce
2486,Hilda Maldonado-Rosa,F,1982-07-19,Villa El Salvador,2023-09-19,Plata
2487,Chus Perera Estrada,M,1961-10-05,Desconocido,2023-06-08,Plata
2488,Chita Torrecilla Espada,F,1958-11-09,San Isidro,2025-09-27,Platino
2489,Aura Sanjuan-Garcia,F,1993-01-13,San Juan De Lurigancho,2023-05-25,Bronce
2490,Cornelio Barral España,M,1986-10-08,Chorrillos,2023-06-06,Plata
2491,Efraín Rebollo Saez,M,1958-08-17,Villa María Del Triunfo,2023-10-21,Oro
2492,Baltasar Toño Delgado Bernal,M,1990-05-01,Desconocido,2022-12-01,Bronce
2493,Anselma Pina Casanovas,F,1968-04-12,San Isidro,2025-05-16,Bronce
2494,Amílcar Nogués Andreu,M,1982-01-01,Comas,2021-10-09,Platino
2495,Custodia Judith Toro Cabrero,F,1996-11-03,Chorrillos,2022-01-22,Plata
2496,Ana Larrañaga Aguilar,F,1989-05-27,Lince,2025-09-28,Plata
2497,Rosa Alondra Caballero Galván,F,1963-09-30,Chorrillos,2021-02-20,Plata
2498,Rosa María Aguilar-Peña,F,2007-07-20,Santiago De Surco,2025-10-10,Bronce
2499,Loreto Pía Larrañaga Torre,F,1989-12-08,San Miguel,2022-01-11,Platino
2500,Reyes Del Román,M,1966-04-21,Ate,2025-08-30,Bronce
2501,Flora Novoa Miró,F,1969-02-16,Jesús María,2024-04-24,Bronce
2502,Fernanda Pujadas Pinedo,F,1981-06-18,Desconocido,2023-12-17,Bronce
2503,Amparo Felipa Murillo Cabrera,F,1958-02-24,San Juan De Lurigancho,2023-12-25,Bronce
2504,Jessica Querol Chamorro,F,1962-03-29,Los Olivos,2025-07-03,Oro
2505,Marcial Casado Losa,M,1956-06-27,Santiago De Surco,2022-10-19,Oro
2506,Gerónimo Sans Talavera,M,1988-12-18,Desconocido,2023-05-31,Platino
2507,Haydée Expósito-Acero,F,1964-01-04,Miraflores,2023-05-30,Bronce
2508,Adán Palomino Arroyo,M,1966-02-20,Santiago De Surco,2023-10-23,Plata
2509,Nidia Saldaña Guillen,F,1982-07-03,San Isidro,2024-05-21,Plata
2510,Julieta Gloria Bertrán Olivé,F,1962-04-25,Magdalena,2024-06-15,Oro
2511,Jordán Cabrera,M,1979-08-19,Ate,2022-05-03,Plata
2512,Emilia Ferrero,F,1999-05-28,Pueblo Libre,2022-06-06,Bronce
2513,Trinidad Viña Vargas,M,1993-03-14,Miraflores,2024-02-27,Bronce
2514,Belen Valenciano Bonet,F,1970-08-26,San Borja,2022-04-10,Bronce
2515,Serafina Solera Diéguez,F,1993-07-08,Magdalena,2022-01-19,Plata
2516,Azahar Del Hernando,F,2001-08-25,Barranco,2025-03-13,Platino
2517,Curro Donaire Borrás,M,1993-08-25,Desconocido,2025-03-19,Bronce
2518,Isaac Andres Cueto,M,1998-07-17,Comas,2021-06-12,Bronce
2519,Yaiza Pla Lozano,F,1967-12-21,Santiago De Surco,2023-09-06,Bronce
2520,Pacífica Jiménez Tamayo,F,2003-07-29,Desconocido,2024-06-19,Oro
2521,Natalia Cerdán Téllez,F,1961-08-17,San Isidro,2024-03-26,Bronce
